ds,y
4/23/2018,41.31000137
4/24/2018,40.73500061
4/25/2018,40.91249847
4/26/2018,41.05500031
4/27/2018,40.58000183
4/30/2018,41.31499863
5/1/2018,42.27500153
5/2/2018,44.14250183
5/3/2018,44.22249985
5/4/2018,45.95750046
5/7/2018,46.29000092
5/8/2018,46.51250076
5/9/2018,46.84000015
5/10/2018,47.50999832
5/11/2018,47.14749908
5/14/2018,47.03749847
5/15/2018,46.61000061
5/16/2018,47.04499817
5/17/2018,46.74750137
5/18/2018,46.57749939
5/21/2018,46.90750122
5/22/2018,46.79000092
5/23/2018,47.09000015
5/24/2018,47.03749847
5/25/2018,47.14500046
5/29/2018,46.97499847
5/30/2018,46.875
5/31/2018,46.71749878
6/1/2018,47.56000137
6/4/2018,47.95750046
6/5/2018,48.32749939
6/6/2018,48.49499893
6/7/2018,48.36500168
6/8/2018,47.92499924
6/11/2018,47.80749893
6/12/2018,48.06999969
6/13/2018,47.67499924
6/14/2018,47.70000076
6/15/2018,47.20999908
6/18/2018,47.18500137
6/19/2018,46.42250061
6/20/2018,46.625
6/21/2018,46.36500168
6/22/2018,46.22999954
6/25/2018,45.54249954
6/26/2018,46.10749817
6/27/2018,46.04000092
6/28/2018,46.375
6/29/2018,46.27750015
7/2/2018,46.79499817
7/3/2018,45.97999954
7/5/2018,46.34999847
7/6/2018,46.99250031
7/9/2018,47.64500046
7/10/2018,47.58750153
7/11/2018,46.97000122
7/12/2018,47.75749969
7/13/2018,47.83250046
7/16/2018,47.72750092
7/17/2018,47.86249924
7/18/2018,47.59999847
7/19/2018,47.97000122
7/20/2018,47.86000061
7/23/2018,47.90250015
7/24/2018,48.25
7/25/2018,48.70500183
7/26/2018,48.55250168
7/27/2018,47.74499893
7/30/2018,47.47750092
7/31/2018,47.57249832
8/1/2018,50.375
8/2/2018,51.84749985
8/3/2018,51.99750137
8/6/2018,52.26750183
8/7/2018,51.77750015
8/8/2018,51.8125
8/9/2018,52.22000122
8/10/2018,51.88249969
8/13/2018,52.21749878
8/14/2018,52.4375
8/15/2018,52.56000137
8/16/2018,53.33000183
8/17/2018,54.39500046
8/20/2018,53.86500168
8/21/2018,53.75999832
8/22/2018,53.76250076
8/23/2018,53.87250137
8/24/2018,54.04000092
8/27/2018,54.48500061
8/28/2018,54.92499924
8/29/2018,55.74499893
8/30/2018,56.25749969
8/31/2018,56.90750122
9/4/2018,57.09000015
9/5/2018,56.71749878
9/6/2018,55.77500153
9/7/2018,55.32500076
9/10/2018,54.58250046
9/11/2018,55.96250153
9/12/2018,55.26750183
9/13/2018,56.60250092
9/14/2018,55.95999908
9/17/2018,54.47000122
9/18/2018,54.56000137
9/19/2018,54.59249878
9/20/2018,55.00749969
9/21/2018,54.41500092
9/24/2018,55.19749832
9/25/2018,55.54750061
9/26/2018,55.10499954
9/27/2018,56.23749924
9/28/2018,56.43500137
10/1/2018,56.81499863
10/2/2018,57.31999969
10/3/2018,58.01750183
10/4/2018,56.99750137
10/5/2018,56.07249832
10/8/2018,55.94250107
10/9/2018,56.71749878
10/10/2018,54.09000015
10/11/2018,53.61249924
10/12/2018,55.52750015
10/15/2018,54.34000015
10/16/2018,55.53749847
10/17/2018,55.29750061
10/18/2018,54.00500107
10/19/2018,54.82749939
10/22/2018,55.16249847
10/23/2018,55.68249893
10/24/2018,53.77249908
10/25/2018,54.95000076
10/26/2018,54.07500076
10/29/2018,53.06000137
10/30/2018,53.32500076
10/31/2018,54.71500015
11/1/2018,55.55500031
11/2/2018,51.86999893
11/5/2018,50.39749908
11/6/2018,50.94250107
11/7/2018,52.48749924
11/8/2018,52.12250137
11/9/2018,51.11750031
11/12/2018,48.54249954
11/13/2018,48.05749893
11/14/2018,46.70000076
11/15/2018,47.85250092
11/16/2018,48.38249969
11/19/2018,46.46500015
11/20/2018,44.24499893
11/21/2018,44.19499969
11/23/2018,43.07249832
11/26/2018,43.65499878
11/27/2018,43.56000137
11/28/2018,45.23500061
11/29/2018,44.88750076
11/30/2018,44.64500046
12/3/2018,46.20500183
12/4/2018,44.17250061
12/6/2018,43.68000031
12/7/2018,42.12250137
12/10/2018,42.40000153
12/11/2018,42.15750122
12/12/2018,42.27500153
12/13/2018,42.73749924
12/14/2018,41.36999893
12/17/2018,40.98500061
12/18/2018,41.51750183
12/19/2018,40.22249985
12/20/2018,39.20750046
12/21/2018,37.68249893
12/24/2018,36.70750046
12/26/2018,39.29249954
12/27/2018,39.03749847
12/28/2018,39.05749893
12/31/2018,39.43500137
1/2/2019,39.47999954
1/3/2019,35.54750061
1/4/2019,37.06499863
1/7/2019,36.98249817
1/8/2019,37.6875
1/9/2019,38.32749939
1/10/2019,38.45000076
1/11/2019,38.07249832
1/14/2019,37.5
1/15/2019,38.26750183
1/16/2019,38.73500061
1/17/2019,38.96500015
1/18/2019,39.20500183
1/22/2019,38.32500076
1/23/2019,38.47999954
1/24/2019,38.17499924
1/25/2019,39.43999863
1/28/2019,39.07500076
1/29/2019,38.66999817
1/30/2019,41.3125
1/31/2019,41.61000061
2/1/2019,41.63000107
2/4/2019,42.8125
2/5/2019,43.54499817
2/6/2019,43.56000137
2/7/2019,42.73500061
2/8/2019,42.60250092
2/11/2019,42.35749817
2/12/2019,42.72249985
2/13/2019,42.54499817
2/14/2019,42.70000076
2/15/2019,42.60499954
2/19/2019,42.73249817
2/20/2019,43.00749969
2/21/2019,42.76499939
2/22/2019,43.24250031
2/25/2019,43.55749893
2/26/2019,43.58250046
2/27/2019,43.71749878
2/28/2019,43.28749847
3/1/2019,43.74250031
3/4/2019,43.96250153
3/5/2019,43.88249969
3/6/2019,43.63000107
3/7/2019,43.125
3/8/2019,43.22750092
3/11/2019,44.72499847
3/12/2019,45.22750092
3/13/2019,45.42750168
3/14/2019,45.93249893
3/15/2019,46.52999878
3/18/2019,47.00500107
3/19/2019,46.63249969
3/20/2019,47.04000092
3/21/2019,48.77249908
3/22/2019,47.76250076
3/25/2019,47.18500137
3/26/2019,46.69749832
3/27/2019,47.11750031
3/28/2019,47.18000031
3/29/2019,47.48749924
4/1/2019,47.81000137
4/2/2019,48.50500107
4/3/2019,48.83750153
4/4/2019,48.92250061
4/5/2019,49.25
4/8/2019,50.02500153
4/9/2019,49.875
4/10/2019,50.15499878
4/11/2019,49.73749924
4/12/2019,49.71749878
4/15/2019,49.80749893
4/16/2019,49.8125
4/17/2019,50.78250122
4/18/2019,50.96500015
4/22/2019,51.13249969
4/23/2019,51.86999893
4/24/2019,51.79000092
4/25/2019,51.31999969
4/26/2019,51.07500076
4/29/2019,51.15250015
4/30/2019,50.16749954
5/1/2019,52.63000107
5/2/2019,52.28749847
5/3/2019,52.9375
5/6/2019,52.11999893
5/7/2019,50.71500015
5/8/2019,50.72499847
5/9/2019,50.18000031
5/10/2019,49.29499817
5/13/2019,46.43000031
5/14/2019,47.16500092
5/15/2019,47.72999954
5/16/2019,47.52000046
5/17/2019,47.25
5/20/2019,45.77249908
5/21/2019,46.65000153
5/22/2019,45.69499969
5/23/2019,44.91500092
5/24/2019,44.74250031
5/28/2019,44.55749893
5/29/2019,44.34500122
5/30/2019,44.57500076
5/31/2019,43.76750183
6/3/2019,43.32500076
6/4/2019,44.90999985
6/5/2019,45.63499832
6/6/2019,46.30500031
6/7/2019,47.53749847
6/10/2019,48.14500046
6/11/2019,48.70249939
6/12/2019,48.54750061
6/13/2019,48.53749847
6/14/2019,48.18500137
6/17/2019,48.47249985
6/18/2019,49.61249924
6/19/2019,49.46749878
6/20/2019,49.86500168
6/21/2019,49.69499969
6/24/2019,49.64500046
6/25/2019,48.89250183
6/26/2019,49.95000076
6/27/2019,49.93500137
6/28/2019,49.47999954
7/1/2019,50.38750076
7/2/2019,50.68249893
7/3/2019,51.10250092
7/5/2019,51.05749893
7/8/2019,50.00500107
7/9/2019,50.31000137
7/10/2019,50.80749893
7/11/2019,50.4375
7/12/2019,50.82500076
7/15/2019,51.30250168
7/16/2019,51.125
7/17/2019,50.83750153
7/18/2019,51.41500092
7/19/2019,50.64749908
7/22/2019,51.80500031
7/23/2019,52.20999908
7/24/2019,52.16749954
7/25/2019,51.75500107
7/26/2019,51.93500137
7/29/2019,52.41999817
7/30/2019,52.19499969
7/31/2019,53.25999832
8/1/2019,52.10749817
8/2/2019,51.00500107
8/5/2019,48.33499908
8/6/2019,49.25
8/7/2019,49.75999832
8/8/2019,50.85749817
8/9/2019,50.24750137
8/12/2019,50.11999893
8/13/2019,52.24250031
8/14/2019,50.6875
8/15/2019,50.43500137
8/16/2019,51.625
8/19/2019,52.58750153
8/20/2019,52.59000015
8/21/2019,53.15999985
8/22/2019,53.11500168
8/23/2019,50.65999985
8/26/2019,51.62250137
8/27/2019,51.04000092
8/28/2019,51.38249969
8/29/2019,52.25249863
8/30/2019,52.18500137
9/3/2019,51.42499924
9/4/2019,52.29750061
9/5/2019,53.31999969
9/6/2019,53.31499863
9/9/2019,53.54249954
9/10/2019,54.17499924
9/11/2019,55.89749908
9/12/2019,55.77249908
9/13/2019,54.6875
9/16/2019,54.97499847
9/17/2019,55.17499924
9/18/2019,55.69250107
9/19/2019,55.24000168
9/20/2019,54.43249893
9/23/2019,54.68000031
9/24/2019,54.41999817
9/25/2019,55.25749969
9/26/2019,54.97249985
9/27/2019,54.70500183
9/30/2019,55.99250031
10/1/2019,56.14749908
10/2/2019,54.74000168
10/3/2019,55.20500183
10/4/2019,56.75249863
10/7/2019,56.76499939
10/8/2019,56.09999847
10/9/2019,56.75749969
10/10/2019,57.52249908
10/11/2019,59.05250168
10/14/2019,58.96749878
10/15/2019,58.83000183
10/16/2019,58.59249878
10/17/2019,58.81999969
10/18/2019,59.10250092
10/21/2019,60.12749863
10/22/2019,59.99000168
10/23/2019,60.79499817
10/24/2019,60.89500046
10/25/2019,61.64500046
10/28/2019,62.26250076
10/29/2019,60.82249832
10/30/2019,60.81499863
10/31/2019,62.18999863
11/1/2019,63.95500183
11/4/2019,64.375
11/5/2019,64.28250122
11/6/2019,64.30999756
11/7/2019,64.85749817
11/8/2019,65.03500366
11/11/2019,65.55000305
11/12/2019,65.48999786
11/13/2019,66.11750031
11/14/2019,65.66000366
11/15/2019,66.44000244
11/18/2019,66.77500153
11/19/2019,66.57250214
11/20/2019,65.79750061
11/21/2019,65.50250244
11/22/2019,65.44499969
11/25/2019,66.59249878
11/26/2019,66.07250214
11/27/2019,66.95999908
11/29/2019,66.8125
12/2/2019,66.04000092
12/3/2019,64.86250305
12/4/2019,65.43499756
12/5/2019,66.39499664
12/6/2019,67.67749786
12/9/2019,66.73000336
12/10/2019,67.12000275
12/11/2019,67.69249725
12/12/2019,67.86499786
12/13/2019,68.78749847
12/16/2019,69.96499634
12/17/2019,70.10250092
12/18/2019,69.93499756
12/19/2019,70.00499725
12/20/2019,69.86000061
12/23/2019,71
12/24/2019,71.06749725
12/26/2019,72.47750092
12/27/2019,72.44999695
12/30/2019,72.87999725
12/31/2019,73.41249847
1/2/2020,75.08750153
1/3/2020,74.35749817
1/6/2020,74.94999695
1/7/2020,74.59750366
1/8/2020,75.79750061
1/9/2020,77.40750122
1/10/2020,77.58249664
1/13/2020,79.23999786
1/14/2020,78.16999817
1/15/2020,77.83499908
1/16/2020,78.80999756
1/17/2020,79.68250275
1/21/2020,79.14250183
1/22/2020,79.42500305
1/23/2020,79.80750275
1/24/2020,79.57749939
1/27/2020,77.23750305
1/28/2020,79.42250061
1/29/2020,81.08499908
1/30/2020,80.96749878
1/31/2020,77.37750244
2/3/2020,77.16500092
2/4/2020,79.71250153
2/5/2020,80.36250305
2/6/2020,81.30249786
2/7/2020,80.00749969
2/10/2020,80.38749695
2/11/2020,79.90249634
2/12/2020,81.80000305
2/13/2020,81.21749878
2/14/2020,81.23750305
2/18/2020,79.75
2/19/2020,80.90499878
2/20/2020,80.07499695
2/21/2020,78.26249695
2/24/2020,74.54499817
2/25/2020,72.01999664
2/26/2020,73.16249847
2/27/2020,68.37999725
2/28/2020,68.33999634
3/2/2020,74.70249939
3/3/2020,72.33000183
3/4/2020,75.68499756
3/5/2020,73.23000336
3/6/2020,72.25749969
3/9/2020,66.54250336
3/10/2020,71.33499908
3/11/2020,68.85749817
3/12/2020,62.05749893
3/13/2020,69.49250031
3/16/2020,60.55250168
3/17/2020,63.21500015
3/18/2020,61.66749954
3/19/2020,61.19499969
3/20/2020,57.31000137
3/23/2020,56.09249878
3/24/2020,61.72000122
3/25/2020,61.38000107
3/26/2020,64.61000061
3/27/2020,61.93500137
3/30/2020,63.70249939
3/31/2020,63.57249832
4/1/2020,60.22750092
4/2/2020,61.23249817
4/3/2020,60.35250092
4/6/2020,65.61750031
4/7/2020,64.85749817
4/8/2020,66.51750183
4/9/2020,66.99749756
4/13/2020,68.3125
4/14/2020,71.76249695
4/15/2020,71.10749817
4/16/2020,71.67250061
4/17/2020,70.69999695
4/20/2020,69.23249817
4/21/2020,67.09249878
4/22/2020,69.02500153
4/23/2020,68.75749969
4/24/2020,70.74250031
4/27/2020,70.79250336
4/28/2020,69.64499664
4/29/2020,71.93250275
4/30/2020,73.44999695
5/1/2020,72.26750183
5/4/2020,73.29000092
5/5/2020,74.38999939
5/6/2020,75.15750122
5/7/2020,75.93499756
5/8/2020,77.53250122
5/11/2020,78.75250244
5/12/2020,77.85250092
5/13/2020,76.91249847
5/14/2020,77.38500214
5/15/2020,76.92749786
5/18/2020,78.73999786
5/19/2020,78.28500366
5/20/2020,79.80750275
5/21/2020,79.21250153
5/22/2020,79.72250366
5/26/2020,79.18250275
5/27/2020,79.52749634
5/28/2020,79.5625
5/29/2020,79.48500061
6/1/2020,80.46250153
6/2/2020,80.83499908
6/3/2020,81.27999878
6/4/2020,80.58000183
6/5/2020,82.875
6/8/2020,83.36499786
6/9/2020,85.99749756
6/10/2020,88.20999908
6/11/2020,83.97499847
6/12/2020,84.69999695
6/15/2020,85.74749756
6/16/2020,88.01999664
6/17/2020,87.89749908
6/18/2020,87.93250275
6/19/2020,87.43000031
6/22/2020,89.71749878
6/23/2020,91.63249969
6/24/2020,90.01499939
6/25/2020,91.20999908
6/26/2020,88.40750122
6/29/2020,90.44499969
6/30/2020,91.19999695
7/1/2020,91.02749634
7/2/2020,91.02749634
7/6/2020,93.46250153
7/7/2020,93.17250061
7/8/2020,95.34249878
7/9/2020,95.75250244
7/10/2020,95.91999817
7/13/2020,95.47750092
7/14/2020,97.05750275
7/15/2020,97.72499847
7/16/2020,96.52249908
7/17/2020,96.32749939
7/20/2020,98.35749817
7/21/2020,97
7/22/2020,97.27249908
7/23/2020,92.84500122
7/24/2020,92.61499786
7/27/2020,94.80999756
7/28/2020,93.25250244
7/29/2020,95.04000092
7/30/2020,96.19000244
7/31/2020,106.2600021
8/3/2020,108.9375
8/4/2020,109.6650009
8/5/2020,110.0625
8/6/2020,113.9024963
8/7/2020,111.1125031
8/10/2020,112.7275009
8/11/2020,109.375
8/12/2020,113.0100021
8/13/2020,115.0100021
8/14/2020,114.9075012
8/17/2020,114.6074982
8/18/2020,115.5625
8/19/2020,115.7074966
8/20/2020,118.2750015
8/21/2020,124.3700027
8/24/2020,125.8574982
8/25/2020,124.8249969
8/26/2020,126.5224991
8/27/2020,125.0100021
8/28/2020,124.8075027
8/31/2020,129.0399933
9/1/2020,134.1799927
9/2/2020,131.3999939
9/3/2020,120.8799973
9/4/2020,120.9599991
9/8/2020,112.8199997
9/9/2020,117.3199997
9/10/2020,113.4899979
9/11/2020,112
9/14/2020,115.3600006
9/15/2020,115.5400009
9/16/2020,112.1299973
9/17/2020,110.3399963
9/18/2020,106.8399963
9/21/2020,110.0800018
9/22/2020,111.8099976
9/23/2020,107.1200027
9/24/2020,108.2200012
9/25/2020,112.2799988
9/28/2020,114.9599991
9/29/2020,114.0899963
9/30/2020,115.8099976
10/1/2020,116.7900009
10/2/2020,113.0199966
10/5/2020,116.5
10/6/2020,113.1600037
10/7/2020,115.0800018
10/8/2020,114.9700012
10/9/2020,116.9700012
10/12/2020,124.4000015
10/13/2020,121.0999985
10/14/2020,121.1900024
10/15/2020,120.7099991
10/16/2020,119.0199966
10/19/2020,115.9800034
10/20/2020,117.5100021
10/21/2020,116.8700027
10/22/2020,115.75
10/23/2020,115.0400009
10/26/2020,115.0500031
10/27/2020,116.5999985
10/28/2020,111.1999969
10/29/2020,115.3199997
10/30/2020,108.8600006
11/2/2020,108.7699966
11/3/2020,110.4400024
11/4/2020,114.9499969
11/5/2020,119.0299988
11/6/2020,118.6900024
11/9/2020,116.3199997
11/10/2020,115.9700012
11/11/2020,119.4899979
11/12/2020,119.2099991
11/13/2020,119.2600021
11/16/2020,120.3000031
11/17/2020,119.3899994
11/18/2020,118.0299988
11/19/2020,118.6399994
11/20/2020,117.3399963
11/23/2020,113.8499985
11/24/2020,115.1699982
11/25/2020,116.0299988
11/27/2020,116.5899963
11/30/2020,119.0500031
12/1/2020,122.7200012
12/2/2020,123.0800018
12/3/2020,122.9400024
12/4/2020,122.25
12/7/2020,123.75
12/8/2020,124.3799973
12/9/2020,121.7799988
12/10/2020,123.2399979
12/11/2020,122.4100037
12/14/2020,121.7799988
12/15/2020,127.8799973
12/16/2020,127.8099976
12/17/2020,128.6999969
12/18/2020,126.6600037
12/21/2020,128.2299957
12/22/2020,131.8800049
12/23/2020,130.9600067
12/24/2020,131.9700012
12/28/2020,136.6900024
12/29/2020,134.8699951
12/30/2020,133.7200012
12/31/2020,132.6900024
1/4/2021,129.4100037
1/5/2021,131.0099945
1/6/2021,126.5999985
1/7/2021,130.9199982
1/8/2021,132.0500031
1/11/2021,128.9799957
1/12/2021,128.8000031
1/13/2021,130.8899994
1/14/2021,128.9100037
1/15/2021,127.1399994
1/19/2021,127.8300018
1/20/2021,132.0299988
1/21/2021,136.8699951
1/22/2021,139.0700073
1/25/2021,142.9199982
1/26/2021,143.1600037
1/27/2021,142.0599976
1/28/2021,137.0899963
1/29/2021,131.9600067
2/1/2021,134.1399994
2/2/2021,134.9900055
2/3/2021,133.9400024
2/4/2021,137.3899994
2/5/2021,136.7599945
2/8/2021,136.9100037
2/9/2021,136.0099945
2/10/2021,135.3899994
2/11/2021,135.1300049
2/12/2021,135.3699951
2/16/2021,133.1900024
2/17/2021,130.8399963
2/18/2021,129.7100067
2/19/2021,129.8699951
2/22/2021,126
2/23/2021,125.8600006
2/24/2021,125.3499985
2/25/2021,120.9899979
2/26/2021,121.2600021
3/1/2021,127.7900009
3/2/2021,125.1200027
3/3/2021,122.0599976
3/4/2021,120.1299973
3/5/2021,121.4199982
3/8/2021,116.3600006
3/9/2021,121.0899963
3/10/2021,119.9800034
3/11/2021,121.9599991
3/12/2021,121.0299988
3/15/2021,123.9899979
3/16/2021,125.5699997
3/17/2021,124.7600021
3/18/2021,120.5299988
3/19/2021,119.9899979
3/22/2021,123.3899994
3/23/2021,122.5400009
3/24/2021,120.0899963
3/25/2021,120.5899963
3/26/2021,121.2099991
3/29/2021,121.3899994
3/30/2021,119.9000015
3/31/2021,122.1500015
4/1/2021,123
4/5/2021,125.9000015
4/6/2021,126.2099991
4/7/2021,127.9000015
4/8/2021,130.3600006
4/9/2021,133
4/12/2021,131.2400055
4/13/2021,134.4299927
4/14/2021,132.0299988
4/15/2021,134.5
4/16/2021,134.1600037
4/19/2021,134.8399963
4/20/2021,133.1100006
4/21/2021,133.5
4/22/2021,131.9400024
4/23/2021,134.3200073
4/26/2021,134.7200012
4/27/2021,134.3899994
4/28/2021,133.5800018
4/29/2021,133.4799957
4/30/2021,131.4600067
5/3/2021,132.5399933
5/4/2021,127.8499985
5/5/2021,128.1000061
5/6/2021,129.7400055
5/7/2021,130.2100067
5/10/2021,126.8499985
5/11/2021,125.9100037
5/12/2021,122.7699966
5/13/2021,124.9700012
5/14/2021,127.4499969
5/17/2021,126.2699966
5/18/2021,124.8499985
5/19/2021,124.6900024
5/20/2021,127.3099976
5/21/2021,125.4300003
5/24/2021,127.0999985
5/25/2021,126.9000015
5/26/2021,126.8499985
5/27/2021,125.2799988
5/28/2021,124.6100006
6/1/2021,124.2799988
6/2/2021,125.0599976
6/3/2021,123.5400009
6/4/2021,125.8899994
6/7/2021,125.9000015
6/8/2021,126.7399979
6/9/2021,127.1299973
6/10/2021,126.1100006
6/11/2021,127.3499985
6/14/2021,130.4799957
6/15/2021,129.6399994
6/16/2021,130.1499939
6/17/2021,131.7899933
6/18/2021,130.4600067
6/21/2021,132.3000031
6/22/2021,133.9799957
6/23/2021,133.6999969
6/24/2021,133.4100037
6/25/2021,133.1100006
6/28/2021,134.7799988
6/29/2021,136.3300018
6/30/2021,136.9600067
7/1/2021,137.2700043
7/2/2021,139.9600067
7/6/2021,142.0200043
7/7/2021,144.5700073
7/8/2021,143.2400055
7/9/2021,145.1100006
7/12/2021,144.5
7/13/2021,145.6399994
7/14/2021,149.1499939
7/15/2021,148.4799957
7/16/2021,146.3899994
7/19/2021,142.4499969
7/20/2021,146.1499939
7/21/2021,145.3999939
7/22/2021,146.8000031
7/23/2021,148.5599976
7/26/2021,148.9900055
7/27/2021,146.7700043
7/28/2021,144.9799957
7/29/2021,145.6399994
7/30/2021,145.8600006
8/2/2021,145.5200043
8/3/2021,147.3600006
8/4/2021,146.9499969
8/5/2021,147.0599976
8/6/2021,146.1399994
8/9/2021,146.0899963
8/10/2021,145.6000061
8/11/2021,145.8600006
8/12/2021,148.8899994
8/13/2021,149.1000061
8/16/2021,151.1199951
8/17/2021,150.1900024
8/18/2021,146.3600006
8/19/2021,146.6999969
8/20/2021,148.1900024
8/23/2021,149.7100067
8/24/2021,149.6199951
8/25/2021,148.3600006
8/26/2021,147.5399933
8/27/2021,148.6000061
8/30/2021,153.1199951
8/31/2021,151.8300018
9/1/2021,152.5099945
9/2/2021,153.6499939
9/3/2021,154.3000031
9/7/2021,156.6900024
9/8/2021,155.1100006
9/9/2021,154.0700073
9/10/2021,148.9700012
9/13/2021,149.5500031
9/14/2021,148.1199951
9/15/2021,149.0299988
9/16/2021,148.7899933
9/17/2021,146.0599976
9/20/2021,142.9400024
9/21/2021,143.4299927
9/22/2021,145.8500061
9/23/2021,146.8300018
9/24/2021,146.9199982
9/27/2021,145.3699951
9/28/2021,141.9100037
9/29/2021,142.8300018
9/30/2021,141.5
10/1/2021,142.6499939
10/4/2021,139.1399994
10/5/2021,141.1100006
10/6/2021,142
10/7/2021,143.2899933
10/8/2021,142.8999939
10/11/2021,142.8099976
10/12/2021,141.5099945
10/13/2021,140.9100037
10/14/2021,143.7599945
10/15/2021,144.8399963
10/18/2021,146.5500031
10/19/2021,148.7599945
10/20/2021,149.2599945
10/21/2021,149.4799957
10/22/2021,148.6900024
10/25/2021,148.6399994
10/26/2021,149.3200073
10/27/2021,148.8500061
10/28/2021,152.5700073
10/29/2021,149.8000031
11/1/2021,148.9600067
11/2/2021,150.0200043
11/3/2021,151.4900055
11/4/2021,150.9600067
11/5/2021,151.2799988
11/8/2021,150.4400024
11/9/2021,150.8099976
11/10/2021,147.9199982
11/11/2021,147.8699951
11/12/2021,149.9900055
11/15/2021,150
11/16/2021,151
11/17/2021,153.4900055
11/18/2021,157.8699951
11/19/2021,160.5500031
11/22/2021,161.0200043
11/23/2021,161.4100037
11/24/2021,161.9400024
11/26/2021,156.8099976
11/29/2021,160.2400055
11/30/2021,165.3000031
12/1/2021,164.7700043
12/2/2021,163.7599945
12/3/2021,161.8399963
12/6/2021,165.3200073
12/7/2021,171.1799927
12/8/2021,175.0800018
12/9/2021,174.5599976
12/10/2021,179.4499969
12/13/2021,175.7400055
12/14/2021,174.3300018
12/15/2021,179.3000031
12/16/2021,172.2599945
12/17/2021,171.1399994
12/20/2021,169.75
12/21/2021,172.9900055
12/22/2021,175.6399994
12/23/2021,176.2799988
12/27/2021,180.3300018
12/28/2021,179.2899933
12/29/2021,179.3800049
12/30/2021,178.1999969
12/31/2021,177.5700073
1/3/2022,182.0099945
1/4/2022,179.6999969
1/5/2022,174.9199982
1/6/2022,172
1/7/2022,172.1699982
1/10/2022,172.1900024
1/11/2022,175.0800018
1/12/2022,175.5299988
1/13/2022,172.1900024
1/14/2022,173.0700073
1/18/2022,169.8000031
1/19/2022,166.2299957
1/20/2022,164.5099945
1/21/2022,162.4100037
1/24/2022,161.6199951
1/25/2022,159.7799988
1/26/2022,159.6900024
1/27/2022,159.2200012
1/28/2022,170.3300018
1/31/2022,174.7799988
2/1/2022,174.6100006
2/2/2022,175.8399963
2/3/2022,172.8999939
2/4/2022,172.3899994
2/7/2022,171.6600037
2/8/2022,174.8300018
2/9/2022,176.2799988
2/10/2022,172.1199951
2/11/2022,168.6399994
2/14/2022,168.8800049
2/15/2022,172.7899933
2/16/2022,172.5500031
2/17/2022,168.8800049
2/18/2022,167.3000031
2/22/2022,164.3200073
2/23/2022,160.0700073
2/24/2022,162.7400055
2/25/2022,164.8500061
2/28/2022,165.1199951
3/1/2022,163.1999969
3/2/2022,166.5599976
3/3/2022,166.2299957
3/4/2022,163.1699982
3/7/2022,159.3000031
3/8/2022,157.4400024
3/9/2022,162.9499969
3/10/2022,158.5200043
3/11/2022,154.7299957
3/14/2022,150.6199951
3/15/2022,155.0899963
3/16/2022,159.5899963
3/17/2022,160.6199951
3/18/2022,163.9799957
3/21/2022,165.3800049
3/22/2022,168.8200073
3/23/2022,170.2100067
3/24/2022,174.0700073
3/25/2022,174.7200012
3/28/2022,175.6000061
3/29/2022,178.9600067
3/30/2022,177.7700043
3/31/2022,174.6100006
4/1/2022,174.3099976
4/4/2022,178.4400024
4/5/2022,175.0599976
4/6/2022,171.8300018
4/7/2022,172.1399994
4/8/2022,170.0899963
4/11/2022,165.75
4/12/2022,167.6600037
4/13/2022,170.3999939
4/14/2022,165.2899933
4/18/2022,165.0700073
4/19/2022,167.3999939
4/20/2022,167.2299957
4/21/2022,166.4199982
4/22/2022,161.7899933
4/25/2022,162.8800049
4/26/2022,156.8000031
4/27/2022,156.5700073
4/28/2022,163.6399994
4/29/2022,157.6499939
5/2/2022,157.9600067
5/3/2022,159.4799957
5/4/2022,166.0200043
5/5/2022,156.7700043
5/6/2022,157.2799988
5/9/2022,152.0599976
5/10/2022,154.5099945
5/11/2022,146.5
5/12/2022,142.5599976
5/13/2022,147.1100006
5/16/2022,145.5399933
5/17/2022,149.2400055
5/18/2022,140.8200073
5/19/2022,137.3500061
5/20/2022,137.5899963
5/23/2022,143.1100006
5/24/2022,140.3600006
5/25/2022,140.5200043
5/26/2022,143.7799988
5/27/2022,149.6399994
5/31/2022,148.8399963
6/1/2022,148.7100067
6/2/2022,151.2100067
6/3/2022,145.3800049
6/6/2022,146.1399994
6/7/2022,148.7100067
6/8/2022,147.9600067
6/9/2022,142.6399994
6/10/2022,137.1300049
6/13/2022,131.8800049
6/14/2022,132.7599945
6/15/2022,135.4299927
6/16/2022,130.0599976
6/17/2022,131.5599976
6/21/2022,135.8699951
6/22/2022,135.3500061
6/23/2022,138.2700043
6/24/2022,141.6600037
6/27/2022,141.6600037
6/28/2022,137.4400024
6/29/2022,139.2299957
6/30/2022,136.7200012
7/1/2022,138.9299927
7/5/2022,141.5599976
7/6/2022,142.9199982
7/7/2022,146.3500061
7/8/2022,147.0399933
7/11/2022,144.8699951
7/12/2022,145.8600006
7/13/2022,145.4900055
7/14/2022,148.4700012
7/15/2022,150.1699982
7/18/2022,147.0700073
7/19/2022,151
7/20/2022,153.0399933
7/21/2022,155.3500061
7/22/2022,154.0899963
7/25/2022,152.9499969
7/26/2022,151.6000061
7/27/2022,156.7899933
7/28/2022,157.3500061
7/29/2022,162.5099945
8/1/2022,161.5099945
8/2/2022,160.0099945
8/3/2022,166.1300049
8/4/2022,165.8099976
8/5/2022,165.3500061
8/8/2022,164.8699951
8/9/2022,164.9199982
8/10/2022,169.2400055
8/11/2022,168.4900055
